timeStamp	cnt	avg(runTime)	avg(dbTime)	avg(cpuTime)	avg(vfTime)
16-06-12 18:00	93082	161.646817	94.444124	36.678411	15.425408
16-06-12 19:00	80673	170.151766	103.795782	37.396761	15.750355
16-06-12 20:00	58926	221.203884	161.799032	39.155824	14.672862
16-06-12 21:00	44026	204.650178	150.141363	34.610695	14.147841
16-06-12 22:00	28686	246.67202	191.971551	34.388792	14.256531
16-06-12 23:00	16141	363.56437	302.537637	36.929146	15.507571
16-06-13 00:00	13870	440.446665	346.759929	48.405683	22.443039
16-06-13 01:00	8440	593.567706	529.070132	36.293001	15.767568
16-06-13 02:00	7734	635.397973	576.660566	34.714869	14.205718
16-06-13 03:00	8768	560.733618	509.093287	33.073535	13.362872
16-06-13 04:00	19024	326.098493	262.547339	40.631375	14.508213
16-06-13 05:00	56846	207.548433	118.951567	41.878197	17.96767
16-06-13 06:00	232594	160.641997	60.572593	46.544968	24.192784
16-06-13 07:00	425000	178.045983	65.115455	48.759416	27.786694
16-06-13 08:00	532275	184.848335	64.949385	51.839314	30.932543
16-06-13 09:00	629109	189.402059	66.54437	52.17384	31.564758
16-06-13 10:00	535175	171.15321	53.612122	50.961856	29.324554
16-06-13 11:00	508773	170.71861	57.064989	50.853794	27.408767
16-06-13 12:00	573594	175.957053	59.007809	52.6342	28.82638
16-06-13 13:00	557261	184.206618	64.481287	51.865734	28.585831
16-06-13 14:00	571239	179.255996	61.174325	51.500239	28.402002
16-06-13 15:00	545944	219.561079	79.299127	49.28941	36.020785
16-06-13 16:00	471710	201.583532	76.814204	47.562834	36.133903
16-06-13 17:00	368537	164.72187	65.858799	43.632432	21.435656
16-06-13 18:00	167565	176.252752	76.337399	39.827009	18.084115
16-06-13 19:00	116865	156.044299	84.088648	36.489628	15.877194
16-06-13 20:00	73648	200.555741	141.607164	37.90058	14.646015
16-06-13 21:00	49537	200.799777	143.606592	34.093951	14.954008
16-06-13 22:00	28781	242.41475	187.392723	33.176701	14.056779
16-06-13 23:00	16472	366.619003	302.772828	39.724285	16.679806
16-06-14 00:00	14478	446.273524	334.350422	63.769468	34.170019
16-06-14 01:00	9138	600.391774	532.671594	42.111568	17.967609
16-06-14 02:00	8551	595.2025	535.519714	37.651188	15.242341
16-06-14 03:00	10899	491.654485	438.352846	36.477038	14.652329
16-06-14 04:00	24964	273.007673	215.612955	36.044014	14.089818
16-06-14 05:00	66956	244.667989	155.074818	40.711893	15.792838
16-06-14 06:00	228825	171.588175	73.628623	45.56705	22.870262
16-06-14 07:00	374168	172.47769	65.488019	47.612972	25.275843
16-06-14 08:00	477170	186.680018	71.947873	51.584066	28.914574
16-06-14 09:00	544107	191.412073	70.399589	53.405776	30.367721
16-06-14 10:00	488804	183.649897	63.266038	52.05166	29.925888
16-06-14 11:00	484935	193.481029	74.009535	51.397887	29.205852
16-06-14 12:00	513244	189.819036	70.746244	52.377841	29.928596
16-06-14 13:00	507768	199.284823	74.445343	53.078721	30.202856
16-06-14 14:00	532573	202.748072	71.989229	50.547808	31.609984
16-06-14 15:00	498550	188.302459	69.40686	48.587399	26.400214
16-06-14 16:00	417843	179.336509	70.114033	45.363657	23.722701
16-06-14 17:00	340585	167.834475	65.969738	43.403699	21.674258
16-06-14 18:00	155399	167.816287	82.330273	39.132203	17.988432
16-06-14 19:00	111927	167.650144	93.02639	36.799251	16.49411
16-06-14 20:00	67207	216.167289	153.796048	38.327968	15.437115
16-06-14 21:00	49798	202.674264	146.771656	33.696582	14.635402
16-06-14 22:00	27793	261.085588	204.055306	32.934218	14.184112
16-06-14 23:00	16434	336.776383	274.383385	35.529593	16.027405
16-06-15 00:00	14933	410.210202	321.912666	44.871131	21.948042
16-06-15 01:00	8885	579.570215	517.910804	35.657022	15.680648
16-06-15 02:00	8942	574.092072	513.343095	34.314866	14.947764
16-06-15 03:00	10168	503.399698	452.027961	30.601926	12.190857
16-06-15 04:00	21149	300.258885	244.08358	31.739943	12.710316
16-06-15 05:00	58880	257.426378	167.405753	37.656885	15.82293
16-06-15 06:00	227699	176.47621	76.689596	43.662359	23.273478
16-06-15 07:00	397064	170.517775	65.666905	46.1431	25.882004
16-06-15 08:00	490372	184.338652	69.07987	50.599863	28.930877
16-06-15 09:00	544670	192.686806	73.140954	51.846433	30.257976
16-06-15 10:00	497773	186.845821	66.625973	51.927553	30.672397
16-06-15 11:00	507916	197.393861	72.93545	51.599242	29.047889
16-06-15 12:00	515272	200.048858	79.000339	52.424883	29.753784
16-06-15 13:00	473101	195.726009	73.589929	52.821242	30.33407
16-06-15 14:00	511228	190.098312	69.89216	52.116762	29.681499
16-06-15 15:00	472811	191.141888	68.871746	51.144533	27.406126
16-06-15 16:00	433257	185.993123	76.622643	49.117239	25.553043
16-06-15 17:00	357186	182.813118	74.961127	47.03489	24.264694
16-06-15 18:00	155625	174.355184	85.465799	41.72984	19.282047
16-06-15 19:00	106438	168.464584	90.721261	37.953208	17.0384
16-06-15 20:00	63516	223.548396	159.266607	38.894117	15.533363
16-06-15 21:00	51016	205.378822	143.519392	34.384876	14.836975
16-06-15 22:00	29398	257.31021	194.036356	33.725018	14.565021
16-06-15 23:00	16626	371.762051	304.042577	36.52581	16.509007
16-06-16 00:00	14204	447.787947	343.9334	47.461865	24.702009
16-06-16 01:00	8740	611.275437	526.58488	42.785801	18.164747
16-06-16 02:00	9153	596.621377	517.167443	46.017598	20.210016
16-06-16 03:00	10738	465.046773	404.843795	35.615334	13.892443
16-06-16 04:00	23059	285.594461	223.472229	33.718954	13.396753
16-06-16 05:00	63757	258.140547	165.432347	40.819753	17.214352
16-06-16 06:00	223945	174.510135	73.727693	46.910914	24.417688
16-06-16 07:00	384073	184.387885	72.908501	49.58747	26.919566
16-06-16 08:00	478159	196.488755	82.396166	51.366697	29.163657
16-06-16 09:00	538954	197.871214	77.89207	52.67206	30.070498
16-06-16 10:00	494061	188.823706	70.934471	52.077349	29.300513
16-06-16 11:00	498621	200.475057	82.509314	51.133424	28.47813
16-06-16 12:00	501569	197.888761	82.902005	50.712735	28.087252
16-06-16 13:00	472358	203.452146	83.525212	51.386048	28.88718
16-06-16 14:00	503987	189.549547	72.493907	50.043216	27.697943
16-06-16 15:00	480765	197.039879	77.337001	48.789715	25.832317
16-06-16 16:00	418601	181.444197	76.681463	45.965394	23.339247
16-06-16 17:00	344474	162.825803	62.01447	44.349339	21.997284
16-06-16 18:00	151440	142.709445	52.455591	39.51995	18.147509
16-06-16 19:00	113092	122.871497	52.761375	36.436731	16.040352
16-06-16 20:00	71424	142.565284	82.677722	37.656349	15.363594
16-06-16 21:00	51478	113.688517	58.12884	33.887271	14.823566
16-06-16 22:00	31670	111.252983	51.470019	34.777036	15.610356
16-06-16 23:00	18576	119.960458	53.444878	34.709322	16.125472
16-06-17 00:00	15915	149.514565	53.562743	46.541455	24.485211
16-06-17 01:00	9192	121.588022	47.29427	37.588281	17.856293
16-06-17 02:00	8727	139.389971	56.904755	45.524731	20.559068
16-06-17 03:00	10894	103.759607	45.700873	37.448908	16.740393
16-06-17 04:00	22333	105.785128	47.852562	35.743582	14.474166
16-06-17 05:00	64297	175.055939	82.546141	40.77728	17.692086
16-06-17 06:00	220805	157.608652	58.065508	45.456548	23.794127
16-06-17 07:00	403951	156.986765	56.316781	45.796761	25.086924
16-06-17 08:00	453569	189.200324	63.671938	51.092567	28.501261
16-06-17 09:00	508407	187.606508	67.09382	52.071739	29.066398
16-06-17 10:00	468978	180.055612	65.937593	50.630627	27.852329
16-06-17 11:00	471559	190.424473	74.531856	49.927759	27.457463
16-06-17 12:00	490401	190.797346	75.049188	50.166418	28.06855
16-06-17 13:00	425149	197.375736	77.560837	51.074754	28.381528
16-06-17 14:00	414366	175.66167	54.395922	49.42285	27.749931
16-06-17 15:00	464203	184.202502	64.753837	48.531777	25.60644
16-06-17 16:00	386891	176.827623	71.338244	46.009511	23.176497
16-06-17 17:00	316188	171.293929	69.644823	43.701452	21.567632
16-06-17 18:00	157957	142.012712	57.193621	39.898279	18.157719
16-06-17 19:00	104397	126.223217	54.435674	37.818045	16.642555
16-06-17 20:00	70653	143.796549	81.689227	38.548968	16.243496
16-06-17 21:00	54163	113.556221	57.546288	35.38856	15.33931
16-06-17 22:00	35337	115.073237	56.500236	35.707455	15.758273
16-06-17 23:00	21709	110.163707	53.553186	34.270189	14.65252
16-06-18 00:00	15921	132.715796	52.327011	43.421696	20.934478
16-06-18 01:00	10286	111.768133	48.815713	36.660671	16.266334
16-06-18 02:00	9686	111.167139	49.432762	35.889806	15.616418
16-06-18 03:00	9176	104.656689	46.638339	33.134175	14.791645
16-06-18 04:00	16032	101.214408	45.182597	31.967593	13.870595
16-06-18 05:00	39799	215.728419	124.13546	36.476948	14.586715
16-06-18 06:00	161397	157.82453	66.832459	39.839166	20.351058
16-06-18 07:00	279834	145.160938	48.865684	42.150655	21.957275
16-06-18 08:00	362163	165.373325	66.409435	43.432005	22.388162
16-06-18 09:00	432049	177.292045	71.369034	45.046723	22.470369
16-06-18 10:00	396690	173.163181	73.603414	44.473709	22.250977
16-06-18 11:00	386299	175.119246	73.379833	43.938421	21.727374
16-06-18 12:00	391274	175.895211	76.168591	44.027226	22.171929
16-06-18 13:00	384022	184.854742	81.575342	44.096815	21.787842
16-06-18 14:00	379714	167.996975	66.324953	44.120281	22.156559
16-06-18 15:00	359836	175.388785	71.575267	43.700402	21.049791
16-06-18 16:00	290573	174.183041	78.857479	42.653259	20.43307
16-06-18 17:00	228299	156.40803	60.944648	41.974141	20.059462
16-06-18 18:00	102661	133.393908	55.255775	38.479178	17.139637
16-06-18 19:00	78931	124.764332	49.313567	37.304283	16.649904
16-06-18 20:00	50192	164.920283	98.280547	40.796855	15.921119
16-06-18 21:00	45382	115.42433	59.413244	34.598422	14.685784
16-06-18 22:00	32047	110.177451	52.587455	34.683077	15.238944
16-06-18 23:00	20633	119.135075	53.308595	39.12288	16.963763
16-06-19 00:00	18319	164.791457	61.583895	57.628835	29.909923
16-06-19 01:00	10904	121.44922	51.417674	42.612772	19.479776
16-06-19 02:00	9409	115.747739	46.456746	41.068289	18.876035
16-06-19 03:00	7871	119.568621	48.247525	39.242498	18.00457
16-06-19 04:00	12597	130.252737	46.661209	37.155069	15.870062
16-06-19 05:00	25398	213.643512	130.368625	39.924018	14.546515
16-06-19 06:00	46208	112.746547	49.600883	36.136475	15.75013
16-06-19 07:00	109422	136.647339	79.542549	29.513635	10.319744
16-06-19 08:00	101780	173.761321	110.529234	36.068371	14.619876
16-06-19 09:00	95922	177.467105	100.861965	38.608343	16.579365
16-06-19 10:00	89968	171.302753	99.439379	38.700596	16.868631
16-06-19 11:00	90576	208.583991	136.689024	39.244675	16.281405
16-06-19 12:00	87935	219.167497	148.332892	38.461403	17.203712
16-06-19 13:00	93505	198.959579	127.581355	38.569333	16.754007
16-06-19 14:00	94739	169.21804	98.066742	38.62076	17.161099
16-06-19 15:00	105987	178.470608	96.01842	38.903797	15.963761
16-06-19 16:00	113765	133.277858	67.114007	37.657608	15.858689
16-06-19 17:00	103549	121.289606	55.56598	36.938128	15.479759
16-06-19 18:00	103393	115.93599	52.182078	36.125718	15.245321
16-06-19 19:00	88843	114.309955	51.426868	36.295909	15.340415
16-06-19 20:00	65035	147.55639	88.751793	39.638201	15.310106
16-06-19 21:00	53551	110.820301	58.830249	34.485426	14.235908
16-06-19 22:00	35706	109.922354	53.540625	36.331874	15.162703
16-06-19 23:00	19553	108.375907	51.195952	36.667959	15.877076
16-06-20 00:00	16951	138.287174	50.888637	46.9281	22.998155
16-06-20 01:00	10422	107.679483	47.797021	35.907747	15.594966
16-06-20 02:00	8912	107.564619	48.481161	36.567454	16.61634
16-06-20 03:00	10540	100.994518	47.693582	32.463339	13.696208
16-06-20 04:00	23139	106.512149	50.833602	31.966335	12.964306
16-06-20 05:00	71430	177.499966	87.851647	38.551755	16.48508
16-06-20 06:00	254946	154.401254	56.559309	44.485509	23.727743
16-06-20 07:00	458438	166.328452	59.530524	46.627181	26.930828
16-06-20 08:00	560894	192.749284	70.708263	51.25632	31.77094
16-06-20 09:00	659972	211.790093	75.580834	51.336917	36.239212
16-06-20 10:00	586957	191.109568	68.851826	49.271302	31.508387
16-06-20 11:00	579461	189.398	72.203064	48.470056	27.907295
16-06-20 12:00	617355	227.2355	75.864262	48.552943	27.949863
16-06-20 13:00	588883	198.128569	75.1163	49.988394	29.153943
16-06-20 14:00	590737	182.531595	66.568771	49.234887	28.30313
16-06-20 15:00	579298	185.534744	68.41787	47.553111	25.99057
16-06-20 16:00	490113	170.606329	69.654823	44.650331	23.47742
16-06-20 17:00	405715	152.878107	55.957778	42.763097	21.801185
16-06-20 18:00	189525	135.456109	55.684097	38.732343	17.992684
16-06-20 19:00	133980	126.862941	55.53822	36.027342	16.1545
16-06-20 20:00	84019	146.720628	86.630584	37.610914	14.967399
16-06-20 21:00	56501	115.113706	62.514745	33.206791	14.512736
16-06-20 22:00	33600	116.884021	57.996981	34.374317	15.592762
16-06-20 23:00	20735	113.424569	55.885193	33.69414	15.340575
16-06-21 00:00	16998	142.666856	55.669414	43.411882	21.676236
16-06-21 01:00	10133	115.928341	50.49374	35.522356	16.512341
16-06-21 02:00	9708	112.846901	48.840304	33.917974	15.622106
16-06-21 03:00	11227	96.113455	46.898601	29.42605	13.088913
16-06-21 04:00	23264	102.692352	50.266289	29.756521	12.417178
16-06-21 05:00	69991	209.670887	96.963	50.14876	22.623385
16-06-21 06:00	239105	166.519594	65.579385	46.067296	24.370736
16-06-21 07:00	428035	178.088126	74.811929	46.717417	24.391804
16-06-21 08:00	545040	241.689303	113.630225	51.513997	33.975186
16-06-21 09:00	644960	267.097518	118.122362	51.07803	39.789195
16-06-21 10:00	578410	259.070653	106.575773	50.446554	41.578102
16-06-21 11:00	570897	254.135821	103.24248	49.379526	41.412646
16-06-21 12:00	570155	268.291425	112.104505	50.94891	41.397621
16-06-21 13:00	547882	274.423838	117.702526	51.286189	40.892322
16-06-21 14:00	570459	269.339704	112.846388	50.522506	41.22262
16-06-21 15:00	568824	275.555326	113.163695	49.362452	40.246413
16-06-21 16:00	505665	274.730835	113.303257	46.919131	43.097197
16-06-21 17:00	391138	276.288177	102.853819	44.908926	48.863238
16-06-21 18:00	159119	313.150156	115.513752	42.084406	57.349326
16-06-21 19:00	112013	306.145441	115.494136	38.877742	51.191689
16-06-21 20:00	71534	327.592677	152.969045	40.282878	50.999712
16-06-21 21:00	55767	286.298294	128.45545	36.310662	49.871992
16-06-21 22:00	34138	298.089104	128.40564	37.337346	56.512892
16-06-21 23:00	20615	114.999588	55.68643	34.172755	16.176107
16-06-22 00:00	16674	146.759837	55.589716	44.293258	23.214125
16-06-22 01:00	10446	115.53588	50.195889	34.845564	18.262773
16-06-22 02:00	9490	112.961012	49.81874	34.361498	15.460437
16-06-22 03:00	10836	103.842795	47.95454	32.355615	13.729594
16-06-22 04:00	21649	101.166321	48.920735	29.385784	11.938393
16-06-22 05:00	61795	191.983913	99.183065	36.206007	15.556304
16-06-22 06:00	218626	159.146862	62.183627	41.878148	22.667174
16-06-22 07:00	401176	157.816428	59.442413	43.475999	22.404859
16-06-22 08:00	536126	178.984685	69.669165	49.651164	24.862592
16-06-22 09:00	605536	182.163238	65.755117	50.636418	26.123198
16-06-22 10:00	533583	175.937945	64.699476	49.959646	25.537697
16-06-22 11:00	538773	217.676153	75.52769	51.581429	40.126431
16-06-22 12:00	584322	195.983069	77.089106	50.614248	27.715126
16-06-22 13:00	592832	196.187173	79.506547	50.824728	26.646608
16-06-22 14:00	584090	188.203552	72.800115	50.407591	25.219833
16-06-22 15:00	581564	188.013246	71.233636	48.969494	23.905964
16-06-22 16:00	525339	179.675874	74.216495	46.214926	21.967571
16-06-22 17:00	404840	177.958071	75.859003	44.003458	21.09944
16-06-22 18:00	170601	170.432781	85.773941	39.752023	17.688943
16-06-22 19:00	119953	165.562705	90.911843	36.495542	16.413501
16-06-22 20:00	78792	178.687324	110.212327	39.542577	15.198042
16-06-22 21:00	59263	120.996242	69.183259	32.531214	13.896727
16-06-22 22:00	36032	111.060298	58.02591	31.710671	13.629193
16-06-22 23:00	20613	115.304158	55.880817	34.647886	15.388082
16-06-23 00:00	17131	142.202203	57.429424	43.470647	21.261763
16-06-23 01:00	11633	115.773684	56.245473	34.079451	15.832409
16-06-23 02:00	10737	110.438634	53.761797	33.702586	14.934211
16-06-23 03:00	13791	112.418691	50.792598	36.146895	16.0863
16-06-23 04:00	25464	103.238469	51.422344	31.658373	12.688947
16-06-23 05:00	71998	178.895977	87.624917	37.809234	15.886583
16-06-23 06:00	235789	166.541316	69.02338	43.682105	23.242112
16-06-23 07:00	394896	178.756099	61.435266	48.342493	25.827931
16-06-23 08:00	546345	188.43304	67.113977	51.578937	27.515291
16-06-23 09:00	628647	195.419145	69.727269	53.549843	28.250164
16-06-23 10:00	566477	186.212426	70.635978	52.40175	27.17679
16-06-23 11:00	542454	182.512111	64.495276	51.112249	27.02892
16-06-23 12:00	552402	193.640214	73.198337	51.860045	27.305082
16-06-23 13:00	542827	215.870989	81.134797	52.537476	26.57761
16-06-23 14:00	571920	192.160733	72.18731	52.144847	26.469721
16-06-23 15:00	553400	192.523653	70.854904	51.046345	24.415072
16-06-23 16:00	512316	173.322576	66.888185	47.962329	22.212202
16-06-23 17:00	385433	161.533415	59.932974	45.727564	21.376054
16-06-23 18:00	172451	141.889204	53.923429	41.2675	18.650944
16-06-23 19:00	112351	130.39344	54.315341	38.040898	17.082621
16-06-23 20:00	72909	152.900409	87.310401	39.435343	16.111973
16-06-23 21:00	53430	127.966751	69.059409	36.04347	15.424024
16-06-23 22:00	34743	121.428883	60.173326	36.34732	15.817741
16-06-23 23:00	19833	116.962103	56.677594	36.707543	16.375216
16-06-24 00:00	16658	145.083211	56.479381	44.979161	22.171852
16-06-24 01:00	10152	113.810332	52.359706	36.40908	17.065992
16-06-24 02:00	10336	110.305217	51.107654	35.500177	16.189164
16-06-24 03:00	11213	99.164467	48.320755	30.562111	12.958447
16-06-24 04:00	22694	103.227564	49.647119	31.73228	13.436749
16-06-24 05:00	68144	188.516849	94.089208	38.501212	16.93212
16-06-24 06:00	241274	162.362707	62.236622	43.833085	22.978396
16-06-24 07:00	420394	172.913821	64.212904	48.124032	25.677631
16-06-24 08:00	563250	183.811855	72.134532	50.851632	26.416068
16-06-24 09:00	628778	192.286439	71.561376	52.431557	28.04215
16-06-24 10:00	557676	186.973471	72.587133	51.163879	26.80701
16-06-24 11:00	528293	189.617108	76.193555	50.52333	25.863802
16-06-24 12:00	582380	195.85643	80.491365	51.319719	25.914869
16-06-24 13:00	534096	208.657635	84.29494	52.505985	26.326975
16-06-24 14:00	562343	185.840497	72.437223	50.629932	25.183661
16-06-24 15:00	523058	186.96141	72.274848	50.91415	23.495927
16-06-24 16:00	432725	173.020562	69.818065	47.239838	21.689706
16-06-24 17:00	343668	173.459947	69.431284	45.48347	21.497262
16-06-24 18:00	135550	171.276078	81.376356	42.661559	19.377251
16-06-24 19:00	89698	175.061803	97.509583	38.907316	17.430296
16-06-24 20:00	61582	219.421715	155.946131	40.385152	15.755646
16-06-24 21:00	47018	169.880022	112.633987	35.756078	15.06055
16-06-24 22:00	31710	119.984834	59.450944	36.250077	16.281956
16-06-24 23:00	19836	126.484196	61.96598	38.179007	17.320406
16-06-25 00:00	16542	147.692211	59.343249	44.977003	22.28049
16-06-25 01:00	10047	121.468849	55.925849	37.91119	17.35805
16-06-25 02:00	8302	115.037853	52.423481	36.50037	16.184386
16-06-25 03:00	7476	107.760223	49.305797	34.909016	15.125636
16-06-25 04:00	12062	106.492314	49.802504	31.537005	12.839051
16-06-25 05:00	28754	167.878268	100.82808	35.294507	15.779216
16-06-25 06:00	115558	150.415597	59.0938	40.11606	20.235617
16-06-25 07:00	217877	143.3253	50.037657	41.396147	19.717917
16-06-25 08:00	321789	156.997419	59.84465	45.394653	19.594689
16-06-25 09:00	372332	155.787217	57.106398	46.39476	20.304321
16-06-25 10:00	331962	154.048888	54.933556	45.797041	20.240958
16-06-25 11:00	316228	156.710336	56.300192	45.491937	20.249131
16-06-25 12:00	337011	170.995085	71.193814	46.490091	20.0392
16-06-25 13:00	351538	166.690628	64.378065	46.448155	19.39703
16-06-25 14:00	345649	164.985805	64.312644	45.941413	19.351777
16-06-25 15:00	305531	167.788355	66.34424	45.480993	18.963887
16-06-25 16:00	260964	161.563129	64.662716	44.305497	18.366926
16-06-25 17:00	185202	164.22991	68.344164	43.226162	19.421873
16-06-25 18:00	79760	157.887075	78.652861	39.101043	17.187072
16-06-25 19:00	60225	177.923943	104.946795	37.781845	15.977639
16-06-25 20:00	49356	199.644482	137.48618	41.27951	15.760776
16-06-25 21:00	30012	235.585238	172.29147	42.869282	18.88795
16-06-25 22:00	28448	212.80181	152.208104	41.439629	17.277025
16-06-25 23:00	18646	260.578808	201.169639	40.462875	17.065795
16-06-26 00:00	18038	355.569868	272.316555	48.339708	22.677776
16-06-26 01:00	10837	479.568619	415.795452	40.489937	17.098238
16-06-26 02:00	9692	358.668277	296.996821	39.294978	17.268913
16-06-26 03:00	8423	115.431958	49.853088	37.184811	16.42669
16-06-26 04:00	11371	126.068192	47.458803	34.676605	15.386383
16-06-26 05:00	22185	385.552771	173.548102	48.641083	14.055744
16-06-26 06:00	44430	186.391407	126.2901	35.485609	13.720558
16-06-26 07:00	73584	182.329501	120.21827	34.426416	13.067097
16-06-26 08:00	86508	186.704222	118.834015	39.204287	15.179931
16-06-26 09:00	87018	176.012591	100.810064	39.536276	15.990826
16-06-26 10:00	82895	177.077349	101.326039	39.923187	16.436629
16-06-26 11:00	74971	224.187851	142.474755	42.039378	17.05905
16-06-26 12:00	75205	216.91089	137.725892	40.623865	17.097366
16-06-26 13:00	71070	236.411719	157.387451	40.844787	16.953844
16-06-26 14:00	67103	209.570459	133.623031	39.825979	16.201071
16-06-26 15:00	82845	206.309387	132.872721	38.354094	15.528764
16-06-26 16:00	84464	166.620626	96.572323	38.476989	16.179187
16-06-26 17:00	79936	130.860181	59.49857	38.298972	16.591562
16-06-26 18:00	77820	123.794243	59.731685	36.094773	15.642771
16-06-26 19:00	69802	120.667092	57.652556	36.942355	16.157921
16-06-26 20:00	53259	144.829357	85.371966	39.156742	15.109283
16-06-26 21:00	39754	125.221027	70.971237	35.026773	14.909419
16-06-26 22:00	27083	108.985939	55.442913	33.838393	14.188496
16-06-26 23:00	16591	112.554222	54.414474	36.072147	15.878363
16-06-27 00:00	17249	140.68115	53.086829	45.168782	22.111924
16-06-27 01:00	11267	113.152267	51.328027	36.88934	17.199473
16-06-27 02:00	7508	118.500082	49.156039	40.645246	20.283407
16-06-27 03:00	10543	91.84814	41.364863	29.351015	12.502288
16-06-27 04:00	23093	104.276849	47.589014	31.226099	13.201072
16-06-27 05:00	66615	156.445223	72.495299	38.348954	17.056152
16-06-27 06:00	254025	151.1287	49.984512	44.940353	24.731186
16-06-27 07:00	472534	186.437484	67.917737	49.689115	29.641152
16-06-27 08:00	754079	167.777865	59.348317	45.662479	26.127406
16-06-27 09:00	848144	172.200384	58.834458	46.530143	27.485185
16-06-27 10:00	811485	153.796381	51.644271	44.391805	24.283181
16-06-27 11:00	715857	163.985589	56.316102	47.54477	24.978294
16-06-27 12:00	735216	173.635192	60.988427	50.285529	26.017054
16-06-27 13:00	704750	182.379663	65.498672	50.959286	26.157588
16-06-27 14:00	716936	188.726925	63.889	50.528077	25.685468
16-06-27 15:00	654873	452.745551	69.281184	47.773294	22.035959
16-06-27 16:00	540232	420.744488	60.108036	44.69421	19.253106
16-06-27 17:00	452860	325.002202	54.21415	40.053739	17.346498
16-06-27 18:00	228861	140.105249	53.29489	34.276674	13.976001
16-06-27 19:00	169201	124.249943	51.223137	31.103192	12.466569
16-06-27 20:00	114411	118.113754	70.75783	30.856303	10.601564
16-06-27 21:00	99101	89.005848	52.947255	25.369728	8.527374
16-06-27 22:00	66885	73.000167	40.956651	22.103177	6.924306
16-06-27 23:00	46906	69.482493	40.157338	20.602408	5.697155
16-06-28 00:00	29692	72.039975	34.543132	22.951579	7.325528
16-06-28 01:00	10345	75.054135	37.39143	23.900732	9.07238
16-06-28 02:00	4939	119.139804	57.44003	36.638169	15.897913
16-06-28 03:00	4770	104.679427	51.209896	33.835677	14.363281
16-06-28 04:00	9805	103.054359	47.6926	32.3833	13.604663
16-06-28 05:00	26404	181.028754	102.915243	37.990823	16.631277
16-06-28 06:00	97864	164.659991	65.864487	46.383707	23.891295
16-06-28 07:00	164097	166.539082	55.415068	52.166562	27.885492
16-06-28 08:00	221994	191.482071	68.155152	56.254974	30.380417
16-06-28 09:00	256584	185.834626	62.73887	56.521775	30.177905
16-06-28 10:00	235925	180.959201	59.293935	55.908303	29.341623
16-06-28 11:00	203018	191.556138	66.274659	52.888803	27.144452
16-06-28 12:00	191574	183.676706	68.368769	50.81383	26.006961
16-06-28 13:00	139330	188.831913	64.264841	52.839263	25.712888
16-06-28 14:00	90907	173.893119	59.47278	50.737424	25.394535
16-06-28 15:00	44307	177.997893	66.205449	49.563933	23.946489
16-06-28 16:00	35892	164.566588	58.958695	46.419158	21.211382
16-06-28 17:00	27639	157.751667	60.240991	43.548694	20.616441
16-06-28 18:00	7676	169.561557	75.779238	41.188483	17.81768
